COD_MESE,CD_CLUSTER,DES_TIPO_GIORNO,NUM_S_RICERCHE,NUM_S_RICERCHE_NOREG,NUM_S_RICERCHE_AREA1,NUM_S_RICERCHE_AREA2,NUM_S_RICERCHE_AREA3,NUM_S_RICERCHE_AREA4,NUM_S_RICERCHE_VATICANO,NUM_S_RICERCHE_ROMA,NUM_S_RICERCHE_MILANO,NUM_S_RICERCHE_NAPOLI,NUM_S_RICERCHE_TORINO,NUM_S_RICERCHE_LAVORATIVA,NUM_S_RICERCHE_NON_LAVORATIVA,NUM_S_SESSIONI_UNICHE
201306,pompe,Festivo,2348,415,814,453,295,371,0,41,8,8,14,1585,763,1726
201306,porte,Festivo,5759,365,2077,1558,1001,758,0,165,147,61,123,3987,1772,3335
201306,scale,Festivo,3346,158,1096,762,567,763,0,44,14,27,43,2251,1095,2062
201306,sport,Festivo,50807,5183,17216,10183,10078,8147,0,2340,1199,614,1147,36591,14216,30614
201306,vetri,Festivo,8685,2119,2493,1569,1305,1199,0,211,252,59,206,5875,2810,5479
201306,banche,Festivo,15126,1577,4295,2732,3196,3326,0,719,444,213,344,10604,4522,10041
201306,cinema,Festivo,13690,7798,1973,1183,1408,1328,0,388,366,95,125,9394,4296,10038
201306,eventi,Festivo,1900,135,655,387,379,344,0,53,47,13,20,1370,530,1497
201306,lavoro,Festivo,35427,19671,5644,4450,3037,2625,0,569,671,248,316,22511,12916,21400
201306,lingue,Festivo,5724,3168,939,615,483,519,0,181,295,43,77,3622,2102,4395
201306,misura,Festivo,439,70,196,62,51,60,0,15,23,0,11,278,161,347
201306,musica,Festivo,10336,1298,3320,1857,2024,1837,0,427,439,132,422,7279,3057,6484
201306,parchi,Festivo,242,12,79,49,43,59,0,9,3,0,0,150,92,182
201306,scuole,Festivo,19583,1404,5345,2990,4115,5729,0,738,386,302,232,13582,6001,12257
201306,stampa,Festivo,35022,17000,6758,4044,3806,3414,0,764,879,210,769,25117,9905,24261
201306,stoffe,Festivo,9427,1149,3965,1517,1718,1078,0,392,309,59,293,6365,3062,6208
201306,trofei,Festivo,3584,411,1244,643,662,624,0,153,79,52,121,2527,1057,2435
201306,argento,Festivo,21571,1223,6708,3759,4707,5174,0,743,626,345,529,15423,6148,13183
201306,autorip,Festivo,652,65,280,122,98,87,0,17,31,8,13,426,226,408
201306,energia,Festivo,35025,7823,8119,5976,6743,6364,0,844,536,225,500,25310,9715,19272
201306,fiscale,Festivo,8107,629,2636,1431,1537,1874,0,292,380,81,158,5812,2295,5749
201306,funebri,Festivo,5332,598,1766,730,795,1443,0,81,153,42,72,3661,1671,3270
201306,fusione,Festivo,3403,331,1432,698,546,396,0,78,18,19,22,2096,1307,2573
201306,infissi,Festivo,24735,1184,8771,5546,4543,4691,0,527,303,213,439,17319,7416,12984
201306,lamiere,Festivo,3817,354,1454,826,453,730,0,38,33,5,38,2397,1420,2612
201306,metalli,Festivo,13281,1361,5021,3080,2086,1733,0,192,247,132,197,9232,4049,8184
201306,nautica,Festivo,8561,549,2194,1522,2147,2149,0,164,90,105,64,5873,2688,5552
201306,pallets,Festivo,1334,82,514,321,195,222,0,27,12,4,5,897,437,869
201306,pulizia,Festivo,9299,635,3079,2196,1731,1658,0,190,176,105,184,6308,2991,5199
201306,tappeti,Festivo,21603,1300,6758,4840,4563,4142,0,901,569,268,417,15745,5858,11851
201306,turismo,Festivo,22536,1775,6147,4737,4697,5179,1,728,959,317,564,16648,5888,14534
201306,acustica,Festivo,456,50,173,95,74,64,0,8,3,6,1,297,159,325
201306,alberghi,Festivo,73622,4923,16267,17260,17422,17747,3,2057,887,401,611,49416,24206,37061
201306,cantieri,Festivo,4645,368,1500,813,800,1164,0,122,156,48,56,3270,1375,3216
201306,dentisti,Festivo,27703,1135,9152,5726,5595,6095,0,425,453,258,289,18377,9326,16239
201306,edilizia,Festivo,4166,299,1194,686,744,1243,0,38,23,14,17,2700,1466,2661
201306,editoria,Festivo,18464,1108,6760,3407,3789,3400,0,874,1428,403,785,13847,4617,12192
201306,farmacie,Festivo,68909,5281,17937,11191,14040,20459,1,2208,1397,1244,1053,47608,21301,39165
201306,geologia,Festivo,2634,329,787,522,504,492,0,33,50,13,10,1808,826,1795
201306,immobili,Festivo,16101,1498,4623,3258,3527,3195,0,361,297,65,252,10790,5311,9701
201306,infanzia,Festivo,14527,1887,3518,2469,3090,3563,0,943,219,289,261,9815,4712,7991
201306,internet,Festivo,12832,1434,5479,1610,1957,2352,0,572,2870,170,211,8809,4023,9105
201306,medicale,Festivo,12981,794,4712,2189,2536,2750,0,714,607,173,411,9524,3457,7723
201306,pensioni,Festivo,17443,609,5599,3350,3838,4047,0,421,239,210,204,12084,5359,8845
201306,preziosi,Festivo,1563,114,446,259,318,426,0,34,39,9,33,1070,493,1014
201306,pubblico,Festivo,61076,9476,13771,9016,12029,16784,0,1406,1316,945,818,43012,18064,40786
201306,studipro,Festivo,36445,2479,11442,7416,6861,8247,0,672,468,213,321,25132,11313,21081
201306,utensili,Festivo,4556,483,1864,912,666,631,0,113,93,34,131,2909,1647,3243
201306,zoologia,Festivo,28875,7056,8362,5079,4201,4177,0,610,616,279,744,20623,8252,15838
201306,benessere,Festivo,52784,4040,17715,11526,10369,9134,0,1378,1767,420,889,37634,15150,29406
201306,campeggio,Festivo,12496,1247,2915,2239,3022,3073,0,353,43,39,189,8361,4135,7023
201306,ceramiche,Festivo,19673,1342,7137,3987,3328,3879,0,536,378,219,448,14136,5537,10959
201306,chirurgia,Festivo,3324,307,1105,563,603,746,0,46,46,46,25,2156,1168,2261
201306,cosmetica,Festivo,49442,4428,15403,9543,9868,10200,0,1836,1422,580,1030,36800,12642,28264
201306,forniture,Festivo,9499,1183,3000,1587,1658,2071,0,270,475,84,138,6346,3153,7070
201306,idraulica,Festivo,17175,783,6087,4827,3053,2425,0,438,439,167,257,12510,4665,9498
201306,logistica,Festivo,24531,1294,6837,5439,4655,6306,0,629,691,305,260,17878,6653,13600
201306,religione,Festivo,34984,1984,9795,5437,6936,10821,11,479,249,277,165,25816,9168,20263
201306,telefonia,Festivo,33700,8570,8147,5366,5711,5906,0,1390,1004,256,746,25819,7881,21745
201306,traslochi,Festivo,5392,328,1897,1161,935,1071,0,125,93,45,240,3860,1532,3058
201306,vigilanza,Festivo,21680,16775,1381,797,1071,1656,0,178,150,74,142,13873,7807,16161
201306,ariafredda,Festivo,2086,187,781,481,302,335,0,37,40,6,8,1418,668,1489
201306,audiovideo,Festivo,9204,666,2462,1805,1856,2415,0,377,207,140,195,6600,2604,5659
201306,biancheria,Festivo,9907,890,3655,1920,1599,1843,0,196,186,99,308,7246,2661,5631
201306,componenti,Festivo,5552,670,2384,1137,524,837,0,62,81,36,45,3552,2000,4139
201306,condominio,Festivo,7220,274,2786,1522,1464,1174,0,156,258,42,193,5062,2158,4119
201306,ferramenta,Festivo,29338,2324,10133,6707,5425,4749,0,1106,798,281,681,21544,7794,17199
201306,imballaggi,Festivo,7514,1086,2534,1250,1230,1414,0,266,150,51,153,5290,2224,4461
201306,lavanderie,Festivo,10898,463,2760,2548,2553,2571,3,531,294,152,160,7974,2924,6156
201306,psicologia,Festivo,7862,436,2165,1544,1623,2094,0,243,115,90,108,5240,2622,4399
201306,ragionieri,Festivo,17303,1048,5191,3218,3363,4483,0,465,612,183,260,11950,5353,11197
201306,ristoranti,Festivo,198350,11509,61651,39311,36596,49283,0,4401,3248,1591,3468,119020,79330,98697
201306,salagiochi,Festivo,42713,22602,7144,3517,4137,5313,0,895,915,309,310,29231,13482,30826
201306,spettacolo,Festivo,8177,4480,892,454,711,1640,0,122,87,166,61,4879,3298,6314
201306,veterinari,Festivo,21524,1557,6296,4665,4921,4085,0,376,253,208,200,14534,6990,12282
201306,arredamento,Festivo,33337,3057,9834,6620,5529,8297,0,510,368,362,480,23423,9914,19931
201306,automazione,Festivo,22821,1556,8267,5077,3711,4210,0,700,508,260,490,16404,6417,13479
201306,autonoleggi,Festivo,27165,919,7019,4966,6239,8022,0,403,560,544,142,18353,8812,15750
201306,autopratich,Festivo,11053,2207,3329,1942,1763,1812,0,372,298,110,209,7516,3537,7027
201306,autopulizia,Festivo,4272,310,1660,862,758,682,0,198,306,60,186,3204,1068,2700
201306,bigiotteria,Festivo,1178,181,412,259,194,132,0,49,44,12,12,721,457,698
201306,cancelleria,Festivo,5033,277,1688,764,1210,1094,0,323,185,82,123,3802,1231,3433
201306,elettronica,Festivo,1026,147,397,208,137,137,0,56,41,1,74,714,312,698
201306,informatica,Festivo,17589,1832,5718,2978,3043,4018,0,489,740,308,428,12928,4661,11223
201306,legnolavoro,Festivo,7911,754,2623,1775,1378,1381,0,132,63,42,74,5315,2596,4838
201306,ospedaliera,Festivo,33277,1674,7852,4880,7125,11746,0,825,800,644,402,22769,10508,20586
201306,pelletteria,Festivo,32323,2540,9797,6299,7544,6143,0,1284,949,371,898,23289,9034,19155
201306,riciclaggio,Festivo,10722,627,3165,2410,2169,2351,0,137,120,77,52,7711,3011,6231
201306,scuolehobby,Festivo,7532,607,1987,1242,1902,1794,0,212,95,120,168,4695,2837,4824
201306,specialisti,Festivo,19441,1523,5424,2827,3714,5953,0,476,275,403,414,12779,6662,11441
201306,alimentibase,Festivo,43138,3915,10678,9045,7560,11940,0,700,440,546,438,30134,13004,25536
201306,distributori,Festivo,7709,839,1949,1102,1173,2646,0,138,107,44,91,5749,1960,5080
201306,fisioterapia,Festivo,13420,819,3960,2261,3039,3341,0,506,264,210,279,8870,4550,7712
201306,giardinaggio,Festivo,34998,4616,9860,7038,6344,7140,0,719,570,274,430,26804,8194,20438
201306,importexport,Festivo,128,21,51,22,13,21,0,0,0,1,0,85,43,116
201306,legnoenergia,Festivo,10255,653,3413,3170,1724,1295,0,141,64,15,67,7209,3046,5338
201306,oggettistica,Festivo,48469,3101,14680,9346,9782,11560,0,2338,1574,744,1394,34670,13799,28218
201306,radiotecnica,Festivo,8973,1464,3000,1349,1728,1432,0,433,507,181,230,6391,2582,5885
201306,supermercati,Festivo,51442,7790,12064,10864,10926,9797,1,1562,731,306,574,38697,12745,31169
201306,verniciatura,Festivo,4519,439,1839,1127,647,467,0,56,63,26,52,3032,1487,2691
201306,abbigliamento,Festivo,47441,5166,13391,8749,9257,10878,0,1516,1701,606,1032,33363,14078,29187
201306,assicurazioni,Festivo,13041,924,3720,2680,2299,3418,0,371,320,231,238,8880,4161,8169
201306,collezionismo,Festivo,22450,13793,3637,1839,1853,1328,0,312,390,185,435,17221,5229,15657
201306,industriabase,Festivo,43009,6273,15366,7490,6236,7644,0,956,764,391,410,27859,15150,30103
201306,magazzinaggio,Festivo,465,32,188,97,62,86,0,7,8,1,5,273,192,400
201306,riscaldamento,Festivo,9220,774,3492,1524,1817,1613,0,352,191,143,152,6566,2654,5561
201306,sportmontagna,Festivo,2998,128,1166,938,414,352,0,73,18,11,12,2212,786,1858
201306,autoassistenza,Festivo,46651,2196,15530,10676,10054,8195,0,1540,749,358,1074,33135,13516,26390
201306,legnoartigiani,Festivo,6973,315,2306,1731,1501,1120,0,184,79,55,77,4683,2290,4099
201306,movimentoterra,Festivo,16011,1521,4960,3570,2891,3069,0,144,45,21,97,10673,5338,9856
201306,rappresentanti,Festivo,3608,437,990,606,621,954,0,54,48,37,27,2388,1220,2851
201306,trasportomassa,Festivo,9386,353,2533,2068,1529,2903,0,141,198,247,36,6903,2483,6601
201306,autoindustriali,Festivo,5834,2959,1034,649,473,719,0,51,20,3,52,3464,2370,4143
201306,chimicaimpianti,Festivo,5313,630,1960,804,930,989,0,72,110,70,31,3498,1815,3330
201306,condizionamento,Festivo,2846,235,886,698,557,470,0,58,14,13,29,1974,872,1843
201306,energiaimpianti,Festivo,5398,357,1594,969,1096,1382,0,186,152,93,56,3729,1669,3219
201306,elettrodomestici,Festivo,34915,2958,11170,6438,7385,6964,0,2090,949,440,856,26063,8852,19783
201306,ediliziamateriali,Festivo,23375,3084,7015,4363,3993,4920,0,470,235,121,280,16251,7124,13989
201306,impiantielettrici,Festivo,4429,450,1762,979,498,740,0,48,38,16,69,2896,1533,3391
201306,meccanicaofficina,Festivo,9231,718,3840,2382,1170,1121,0,128,71,32,61,6130,3101,5654
201306,arredamentoesterni,Festivo,12889,506,4106,2991,2813,2473,0,563,100,64,78,9552,3337,8306
201306,ediliziamacchinari,Festivo,5475,280,1864,1184,785,1362,0,60,45,31,30,3759,1716,3855
201306,impiantindustriali,Festivo,714,69,354,152,72,67,0,9,9,6,4,425,289,611
201306,abbigliamentoproduci,Festivo,9890,1552,3549,1715,1705,1369,0,291,249,64,199,6383,3507,6993
201306,abbigliamentoinfanzia,Festivo,9542,664,2811,1770,1690,2607,0,269,171,90,334,7016,2526,5542
201306,abbigliamentospeciale,Festivo,13097,1140,3795,1963,2363,3836,0,613,566,241,344,8828,4269,7524
201306,pub,Lavorativo,300356,46808,69783,48338,58941,76484,2,7053,3890,2740,3617,242098,58258,160184
201306,arte,Lavorativo,8515,2156,2276,1142,1881,1058,2,338,242,52,318,6578,1937,6295
201306,auto,Lavorativo,237701,15459,71707,46852,46907,56776,0,7268,5719,2600,4087,200425,37276,126308
201306,coop,Lavorativo,103071,7369,29693,21131,22616,22260,2,3708,1534,941,1067,89146,13925,66941
201306,foto,Lavorativo,116700,7922,34204,24025,24699,25850,0,4425,4300,1303,3186,96576,20124,69666
201306,luce,Lavorativo,28400,2960,7795,5960,6188,5497,0,861,659,224,445,22384,6016,18031
201306,moto,Lavorativo,121287,15990,37535,25033,23544,19185,0,4749,3447,1138,2917,95136,26151,70757
201306,tubi,Lavorativo,12237,1806,5349,2170,1467,1445,0,50,202,18,137,10106,2131,8271
201306,vini,Lavorativo,118567,10938,28831,26625,23154,29019,0,1245,903,379,819,100252,18315,67127
201306,acqua,Lavorativo,20895,3013,4829,3597,3524,5932,0,144,250,226,183,17252,3643,14719
201306,carta,Lavorativo,9283,1309,2961,1672,1784,1557,0,64,144,47,85,7814,1469,6580
201306,dolci,Lavorativo,151420,13742,41697,27632,29409,38936,4,2425,1988,1227,2455,125511,25909,87192
201306,forni,Lavorativo,4467,663,1403,861,935,605,0,15,28,50,34,3484,983,3454
201306,gomma,Lavorativo,58209,8006,21922,14244,8144,5893,0,396,940,335,1040,48964,9245,34632
201306,marmi,Lavorativo,38524,3518,10025,7545,8843,8593,0,678,252,210,260,32348,6176,23319
201306,notai,Lavorativo,123949,16343,29580,19026,23779,35219,2,4148,3464,2154,2106,106321,17628,72289
201306,pompe,Lavorativo,14065,2062,3799,2901,2586,2717,0,152,124,45,180,11026,3039,10357
201306,porte,Lavorativo,32228,2517,11430,7784,5997,4500,0,1048,1050,419,612,26374,5854,19706
201306,scale,Lavorativo,16054,1454,4804,3779,3275,2742,0,232,145,98,166,12863,3191,10726
201306,sport,Lavorativo,184848,19733,56459,36261,40171,32223,1,8140,4317,2116,4249,147393,37455,104369
201306,vetri,Lavorativo,50170,7349,14664,10354,10026,7777,0,1396,1305,401,787,41445,8725,30603
201306,banche,Lavorativo,216471,14156,63495,43972,46483,48357,8,8008,7782,3431,4926,199051,17420,127207
201306,cinema,Lavorativo,28487,11138,5992,3276,4382,3698,1,1063,1111,325,524,20751,7736,20985
201306,eventi,Lavorativo,13780,1875,3814,2848,3052,2191,0,386,344,65,198,11361,2419,9544
201306,lavoro,Lavorativo,154487,63569,34836,25900,17531,12651,0,2756,3901,804,2083,116612,37875,87494
201306,lingue,Lavorativo,23429,9478,4813,3339,3137,2662,0,852,1215,169,448,17600,5829,16692
201306,misura,Lavorativo,2926,488,742,410,648,638,0,127,135,22,76,2293,633,2275
201306,musica,Lavorativo,40581,4541,11997,7165,9198,7680,0,1467,1435,436,1319,31560,9021,26071
201306,parchi,Lavorativo,968,97,258,143,261,209,0,19,4,0,5,753,215,771
201306,scuole,Lavorativo,102608,8380,28449,15368,21976,28432,3,3678,2652,1434,1535,82723,19885,63696
201306,stampa,Lavorativo,150826,38797,36388,25526,25940,24175,0,3608,3706,1232,2942,122748,28078,93684
201306,stoffe,Lavorativo,51545,6379,18948,8233,10957,7028,0,1399,1468,291,973,41609,9936,33780
201305,impiantindustriali,Festivo,738,100,264,185,154,35,0,16,10,2,1,435,303,597
201305,abbigliamentoproduci,Festivo,11019,1701,3362,2528,2348,1080,0,297,260,118,189,7033,3986,7441
201305,abbigliamentoinfanzia,Festivo,10151,666,3020,1907,1993,2565,0,314,166,102,474,7527,2624,5889
201305,abbigliamentospeciale,Festivo,15311,2266,4134,2557,2617,3737,0,572,461,152,403,10363,4948,8871
201305,pub,Lavorativo,298691,27132,79019,53583,62033,76917,7,7118,4254,2684,4130,238724,59967,156172
201305,arte,Lavorativo,12165,4348,3300,1811,1524,1182,0,291,281,100,492,9029,3136,9047
201305,auto,Lavorativo,269012,17590,82117,54383,52115,62807,0,7603,6250,2411,4567,224732,44280,139879
201305,coop,Lavorativo,127449,9090,38018,28142,27676,24523,0,4229,1771,1127,1320,109817,17632,80914
201305,foto,Lavorativo,132477,8810,39450,28294,26735,29188,0,4764,4829,1409,3696,110219,22258,76673
201305,luce,Lavorativo,33112,3509,9922,8090,5935,5656,0,1135,773,238,837,26049,7063,19108
201305,moto,Lavorativo,134150,18247,41884,28639,24806,20574,0,5326,3622,1415,3419,103702,30448,77196
201305,tubi,Lavorativo,29252,2240,10647,7350,3459,5556,0,69,189,25,162,24757,4495,23972
201305,vini,Lavorativo,140296,13645,35519,32579,26373,32180,0,1319,1008,515,883,117023,23273,77651
201305,acqua,Lavorativo,22763,3726,5608,4830,3573,5026,0,197,185,132,233,18706,4057,14742
201305,carta,Lavorativo,9772,1594,2969,2382,1684,1143,0,91,147,46,67,7984,1788,6737
201305,dolci,Lavorativo,173317,15797,50141,34193,32407,40779,0,2816,2492,1286,2677,142343,30974,96039
201305,forni,Lavorativo,5755,898,2269,1227,815,546,0,14,31,77,34,4318,1437,3992
201305,gomma,Lavorativo,71133,9795,27893,19239,8575,5631,0,578,1406,354,1329,59024,12109,40418
201305,marmi,Lavorativo,48318,4653,13672,10608,9822,9563,0,767,337,166,420,39891,8427,28434
201305,notai,Lavorativo,143623,17905,33959,23842,28181,39735,1,4965,3964,2635,2353,122955,20668,81799
201305,pompe,Lavorativo,15684,2589,4493,4386,1950,2266,0,164,123,41,191,12282,3402,10530
201305,porte,Lavorativo,37230,2990,13389,9880,6266,4705,0,1215,1186,453,839,29740,7490,22166
201305,scale,Lavorativo,19646,1485,6256,5206,3280,3419,0,207,159,191,190,15247,4399,12463
201305,sport,Lavorativo,197887,21660,59381,40579,41516,34751,0,7677,3964,2300,4854,155930,41957,108808
201305,vetri,Lavorativo,59266,10381,18344,11994,10383,8164,0,1428,1218,472,1023,48418,10848,36196
201305,banche,Lavorativo,255424,16290,75455,52401,53866,57405,7,9546,9187,4038,5674,234724,20700,143680
201305,cinema,Lavorativo,42934,20072,7995,4903,5267,4697,0,1498,927,377,1410,30922,12012,29982
201305,eventi,Lavorativo,15895,1825,5120,4125,2927,1898,0,562,516,105,220,12801,3094,10424
201305,lavoro,Lavorativo,215948,96564,47474,33122,22414,16374,0,3688,4886,1331,2844,165380,50568,117315
201305,lingue,Lavorativo,32670,17616,4891,4177,3259,2727,0,840,628,172,379,24560,8110,24249
201305,misura,Lavorativo,3240,585,965,605,576,509,0,117,187,28,118,2659,581,2305
201305,musica,Lavorativo,46005,4555,14885,8943,9531,8091,0,2191,1330,529,1501,35514,10491,28285
201305,parchi,Lavorativo,1274,105,457,251,233,228,0,18,5,4,8,955,319,1024
201305,scuole,Lavorativo,103577,8506,28431,18170,21169,27299,2,3516,2353,1417,1544,82658,20919,64132
201305,stampa,Lavorativo,170878,51997,39044,29705,25463,24669,0,3959,4389,1197,3072,139477,31401,104473
201305,stoffe,Lavorativo,58393,8162,21921,11266,11317,5724,3,1815,1741,360,1160,47773,10620,35775
201305,trofei,Lavorativo,32804,3631,10677,7392,6303,4801,0,1397,696,421,1170,27641,5163,19974
201305,argento,Lavorativo,124290,9346,35506,22897,27802,28736,3,4411,4183,1859,2940,102479,21811,70532
201305,autorip,Lavorativo,6177,571,3132,1162,801,511,0,165,588,46,162,5426,751,4205
201305,energia,Lavorativo,153883,21990,40285,30063,30663,30881,1,3998,1790,1262,2098,128322,25561,86282
201305,fiscale,Lavorativo,99946,11447,28246,20217,19964,20072,0,3246,2244,654,2141,86691,13255,65254
201305,funebri,Lavorativo,44403,6552,11614,7223,8037,10975,2,692,589,353,427,38420,5983,23826
201305,fusione,Lavorativo,25129,4135,10295,5605,3023,2070,1,317,281,103,303,20587,4542,16230
201305,infissi,Lavorativo,159086,11302,52064,35257,29848,30615,0,3231,1871,997,2167,130382,28704,82754
201305,lamiere,Lavorativo,31449,3890,10972,7882,4216,4489,0,339,374,79,357,26477,4972,19552
201305,metalli,Lavorativo,108895,11525,38865,30632,16281,11592,0,1473,1782,611,1625,92133,16762,60658
201305,nautica,Lavorativo,37814,3418,9165,7868,9206,8157,0,730,360,505,295,29778,8036,23822
201305,pallets,Lavorativo,13008,1018,4658,3764,1975,1593,0,154,129,14,87,11048,1960,7612
201305,pulizia,Lavorativo,73851,6534,24541,16941,13762,12073,0,1478,1315,849,1209,61440,12411,39306
201305,tappeti,Lavorativo,116796,7992,36927,27911,23630,20336,0,4388,2725,1120,1905,94605,22191,64115
201305,turismo,Lavorativo,98681,8511,26639,18527,21689,23314,1,3693,3660,1743,2052,82502,16179,60390
201305,acustica,Lavorativo,3514,545,994,1124,435,416,0,26,29,23,24,2777,737,2390
201305,alberghi,Lavorativo,296621,27656,67205,65950,73076,62725,9,9565,5212,1677,2932,235472,61149,139445
201305,cantieri,Lavorativo,37440,3115,12355,8649,7133,6188,0,877,1035,458,544,31083,6357,22823
201305,dentisti,Lavorativo,203995,15437,66967,42648,39043,39900,0,4039,3375,1387,2673,170179,33816,106584
201305,edilizia,Lavorativo,33799,3206,10663,6904,5636,7390,0,311,193,72,150,26211,7588,19796
201305,editoria,Lavorativo,83247,6010,25724,16243,18704,16565,1,3590,3534,1201,3384,70684,12563,50693
201305,farmacie,Lavorativo,501568,40567,123814,87044,102929,147204,10,14198,8865,8247,7735,419558,82010,243367
201305,geologia,Lavorativo,25670,3239,7225,5132,5354,4720,0,392,397,187,150,21239,4431,16361
201305,immobili,Lavorativo,112260,12621,36422,21623,23517,18077,0,2552,2631,644,2381,93928,18332,62716
201305,infanzia,Lavorativo,78442,10127,19989,14909,16781,16634,2,4394,1247,1761,1633,61981,16461,43172
201305,internet,Lavorativo,73066,8901,24481,13477,12482,13725,0,1916,8557,563,1152,61611,11455,45461
201305,medicale,Lavorativo,79092,6755,23172,14941,16154,18068,2,3966,2617,1037,1994,66511,12581,46523
201305,pensioni,Lavorativo,84103,4547,27332,18227,16259,17738,0,1561,1447,982,1294,66061,18042,43304
201305,preziosi,Lavorativo,10153,904,2820,2167,2065,2197,0,203,180,148,162,8335,1818,6676
201305,pubblico,Lavorativo,414856,49260,95791,67801,85477,116521,6,9586,7915,6464,4917,355365,59491,239387
201305,studipro,Lavorativo,381522,36814,119509,82117,74172,68908,2,7083,5724,2074,3886,327972,53550,172580
201305,utensili,Lavorativo,37145,4175,13894,9817,5026,4233,0,569,651,160,671,30357,6788,24877
201305,zoologia,Lavorativo,113543,23735,30770,21830,19886,17322,0,2794,1805,980,2523,89246,24297,60625
201305,benessere,Lavorativo,269565,21163,85449,61193,54429,47331,0,7492,6799,2364,4609,220372,49193,136397
201305,campeggio,Lavorativo,34162,3555,7654,6405,8556,7990,2,884,202,110,353,26245,7917,20338
201305,ceramiche,Lavorativo,107280,8931,37362,24412,16749,19826,0,2436,1876,845,1901,85086,22194,60215
201305,chirurgia,Lavorativo,25721,1570,8944,4905,4996,5306,0,377,327,249,239,21043,4678,17424
201305,cosmetica,Lavorativo,289167,26841,88832,61175,59150,53168,1,8816,6883,2677,5321,244461,44706,148499
201305,forniture,Lavorativo,47929,3963,13633,10534,9356,10443,0,1373,803,510,725,39229,8700,31842
201305,idraulica,Lavorativo,120541,9874,42476,31516,21694,14981,0,2686,2184,828,1840,100829,19712,65402
201305,logistica,Lavorativo,258907,15004,69865,59789,53097,61151,1,4643,5268,3005,2497,226599,32308,135325
201305,religione,Lavorativo,95937,4408,28865,16410,18622,27613,19,1894,817,878,643,75232,20705,57287
201305,telefonia,Lavorativo,188456,42261,47396,32850,33051,32898,0,7451,5651,1586,4596,160189,28267,111646
201305,traslochi,Lavorativo,44604,3228,15022,9527,8788,8039,0,1098,890,400,1056,37420,7184,26239
201305,vigilanza,Lavorativo,85308,56591,8207,5153,6828,8529,0,1255,1183,428,771,61703,23605,59918
201305,ariafredda,Lavorativo,17495,1838,7139,3822,2922,1774,0,273,156,42,109,13670,3825,11626
201305,audiovideo,Lavorativo,40570,2750,10908,7712,8552,10648,0,1260,662,304,737,31213,9357,22280
201305,biancheria,Lavorativo,43006,4840,13380,9059,8047,7680,0,1068,968,400,1098,34405,8601,25276
201305,componenti,Lavorativo,48120,6416,17993,12339,5410,5962,0,412,527,134,672,39353,8767,33565
201305,condominio,Lavorativo,83576,3611,34299,19055,15653,10958,0,1938,3561,323,2710,73431,10145,46213
201305,ferramenta,Lavorativo,174278,14019,57580,41028,32839,28812,0,5696,4199,1430,3537,144707,29571,97250
201305,imballaggi,Lavorativo,68269,9233,20182,16263,12170,10421,0,1306,1339,550,1235,56874,11395,38246
201305,lavanderie,Lavorativo,63311,4460,16380,15022,14080,13369,0,2132,1479,799,805,52802,10509,35184
201305,psicologia,Lavorativo,41726,3231,12044,8238,8221,9992,0,1143,950,547,762,32126,9600,23568
201305,ragionieri,Lavorativo,213256,16088,62436,42302,44176,48253,1,4775,4089,1618,3207,184897,28359,126872
201305,ristoranti,Lavorativo,583500,53746,178473,121215,111780,118278,8,14899,11080,3766,10842,435770,147730,263600
201305,salagiochi,Lavorativo,106299,42587,19654,11978,14505,17575,0,2934,2379,1215,1839,75964,30335,71983
201305,spettacolo,Lavorativo,32980,12275,5061,2943,4564,8137,0,820,783,809,511,24701,8279,22783
201305,veterinari,Lavorativo,87326,7111,26372,18789,19491,15563,0,1565,1259,712,1068,69674,17652,52526
201305,arredamento,Lavorativo,156598,18652,42332,34608,26527,34479,0,2348,1663,1292,1988,126094,30504,90854
201305,automazione,Lavorativo,196831,18319,68207,46091,34378,29835,1,4614,3448,1432,3264,165198,31633,104353
201305,autonoleggi,Lavorativo,106896,5012,28286,21450,24571,27577,0,2460,2278,1870,812,83199,23697,59887
201305,autopratich,Lavorativo,94799,14366,27859,18555,18023,15996,0,3468,2465,915,2081,79787,15012,58937
201305,autopulizia,Lavorativo,20187,1642,6767,4669,3665,3444,0,707,957,185,648,16535,3652,12538
201305,bigiotteria,Lavorativo,6055,943,2077,1365,1113,557,0,240,218,51,45,4709,1346,3827
201305,cancelleria,Lavorativo,41517,3689,12491,8403,9243,7690,1,2280,1505,444,881,36406,5111,26314
201305,elettronica,Lavorativo,5464,695,1935,1164,1115,555,0,404,196,40,421,4302,1162,3692
201305,informatica,Lavorativo,119133,10711,34212,23771,23499,26940,0,3157,2966,1607,2772,101100,18033,66240
201305,legnolavoro,Lavorativo,52703,5455,16006,14920,8796,7526,0,808,578,293,591,42070,10633,31287
201305,ospedaliera,Lavorativo,236685,11239,58494,35361,49634,81956,1,5606,4610,3213,2769,198665,38020,136075
201305,pelletteria,Lavorativo,157992,15223,39047,31767,42353,29602,0,5117,3997,1705,3568,128104,29888,85862
201305,riciclaggio,Lavorativo,92867,7540,28115,20986,18360,17866,0,1235,1026,454,699,77783,15084,50473
201305,scuolehobby,Lavorativo,34761,2745,9540,6613,8762,7101,0,1175,594,464,1005,27723,7038,21548
